27-41-21,HORIZONTAL STABILIZER LEADING EDGE -REMOVAL/INSTALLATION,水平安定面前缘-拆卸/安装,1718
27-41-31,HORIZONTAL STABILIZER CENTER SECTION HINGE FITTING - REMOVAL/INSTALLATION,水平安定面中央段铰链接头-拆卸/安装,1719
27-41-41,STABILIZER FORWARD CONTROL MECHANISM - REMOVAL/INSTALLATION,安定面前操纵机构-拆卸/安装,1720
27-41-41-210-801,Stabilizer Control Mechanism Detail Visual Inspection,安定面操纵机构详细目视检验,1721
27-41-41-210-802,Upper and Lower Stabilizer Trim Forward Mechanism Retention Turnbuckles and Turnbuckle Attachment Points Detail Visual Inspection,上部和下部安定面配平前部机构固位松紧螺套和松紧螺套连接点详细目视检,1722
27-41-51,COLUMN CUTOUT SWITCH - REMOVAL/INSTALLATION,操纵杆关断电门-拆卸/安装,1723
27-41-61,HORIZONTAL STABILIZER TRIM CONTROL WHEEL - REMOVAL/INSTALLATION,水平安定面配平操纵轮-拆卸/安装,1724
27-41-71,STABILIZER TRIM MOTOR - REMOVAL/INSTALLATION,安定面配平马达-拆卸/安装,1725
27-41-71,STABILIZER TRIM MOTOR - ADJUSTMENT/TEST,安定面配平马达测试,1726
27-41-81,STABILIZER BALL NUT AND JACKSCREW GEARBOX - REMOVAL/INSTALLATION,安定面球形螺帽和蜗杆齿轮箱-拆卸/安装,1727
27-41-81,STABILIZER BALL NUT AND JACKSCREW GEARBOX - INSPECTION/CHECK,安定面球形螺帽和蜗杆齿轮箱-检验/检查,1728
27-41-82,STABILIZER CONTROL CABLE - REMOVAL/INSTALLATION,安定面操纵钢索-拆卸/安装,1729
27-41-91,STABILIZER TRIM CUTOUT SWITCHES -REMOVAL/INSTALLATION,安定面配平切断电门-拆卸/安装,1730
27-41-91,STABILIZER TRIM CUTOUT SWITCHES -ADJUSTMENT/TEST,安定面主切断电门测试,1731
27-41-91-700-802,Autopilot Cutout Switch Test,安定面自动驾驶仪切断电门测试,1732
27-41-94,STABILIZER TRIM LIMIT SWITCHES -REMOVAL/INSTALLATION,安定面配平限位电门-拆卸/安装,1733
27-41-94,STABILIZER TRIM LIMIT SWITCHES -ADJUSTMENT/TEST,安定面配平限位电门-调整/测试,1734
27-41-97,STABILIZER TRIM CONTROL SWITCH -REMOVAL/INSTALLATION,安定面配平控制电门-拆卸/安装,1735
27-41-97-700-801,Stabilizer Trim Control Switch Test,安定面配平控制电门测试,1736
27-41-98,HORIZONTAL STABILIZER INTERLOCK RELAY - REMOVAL/INSTALLATION,水平安定面互锁继电器-拆卸/安装,1737
27-41-98-820-801,R850 Horizontal Stabilizer Interlock Relay Test,水平安定面互锁继电器-调整/测试,1738
27-51-00,TRAILING EDGE FLAP SYSTEM -MAINTENANCE PRACTICES,后缘襟翼系统-维护实施,1739
27-51-00,TRAILING EDGE FLAP SYSTEM -ADJUSTMENT/TEST,后缘襟翼系统-调整/测试,1740
27-51-00-710-801,Trailing Edge Flap System Operational Test,后缘襟翼系统操作测试,1741
27-51-00-730-801,Trailing Edge Flap System Test,后缘襟翼系统测试,1742
27-51-00,TRAILING EDGE FLAP SYSTEM -INSPECTION/CHECK,后缘襟翼系统-检查/效验,1743
27-51-01,FLAP/SLAT ELECTRONICS UNIT (FSEU) -REMOVAL/INSTALLATION,襟翼/缝翼电子组件(FSEU)-拆卸/安装,1744
27-51-02,TRAILING EDGE FLAP BYPASS VALVE -REMOVAL/INSTALLATION,后缘襟翼旁通活门-拆卸/安装,1745
27-51-02-720-801,Trailing Edge Flap Bypass Valve Functional Test,后缘襟翼旁通活门功能测试,1746
27-51-04,FLAP PRIORITY VALVE - REMOVAL/INSTALLATION,襟翼优先活门-拆卸/安装,1747
27-51-06,FLAP CONTROL LEVER POSITION SENSOR -MAINTENANCE PRACTICES,襟翼操纵杆位置传感器-维护实施,1748
27-51-08,FLAP LEVER POSITION SWITCHES -REMOVAL/INSTALLATION,襟翼手柄位置电门-拆卸/安装,1749
27-51-08,FLAP LEVER POSITION SWITCHES -ADJUSTMENT/TEST,襟翼手柄位置电门-调整/测试,1750
27-51-11,INBOARD TRAILING EDGE FLAP -REMOVAL/INSTALLATION,内侧后缘襟翼-拆卸/安装,1751
27-51-11-820-801,Inboard Trailing Edge Flap Adjustment,内侧后缘襟翼调节,1752
27-51-12,INBOARD AFT FLAP - REMOVAL/INSTALLATION,内侧后襟翼-拆卸/安装,1753
27-51-12,INBOARD AFT FLAP - INSPECTION/CHECK,内侧后襟翼-检查/校验,1754
27-51-13,INBOARD FLAP CARRIAGES - REMOVAL/INSTALLATION,内襟翼车架-拆卸/安装,1755
27-51-13,INBOARD FLAP CARRIAGES - INSPECTION/CHECK,内襟翼车架-检查/校验,1756
27-51-14,INBOARD AFT FLAP ACTUATING MECHANISM - REMOVAL/INSTALLATION,内侧后襟翼作动筒-拆卸/安装,1757
27-51-15,INBOARD FLAP TRACKS - REMOVAL/INSTALLATION,内襟翼导轨-拆卸/安装,1758
27-51-15,INBOARD FLAP TRACKS - INSPECTION/CHECK,内襟翼导轨-检验/检查,1759
27-51-16,INBOARD AFT FLAP TRACKS - REMOVAL/INSTALLATION,内侧后襟翼导轨-拆卸/安装,1760
27-51-18,INBOARD FLAP SUPPORT FAIRING -REMOVAL/INSTALLATION,内襟翼支撑整流罩-拆卸/安装,1761
27-51-21,OUTBOARD TRAILING EDGE FLAP -REMOVAL/INSTALLATION,外侧后缘襟翼-拆卸/安装,1762
27-51-21-820-801,Outboard Trailing Edge Flap Adjustment,外侧后缘襟翼调节,1763
27-51-22,OUTBOARD AFT FLAP - REMOVAL/INSTALLATION,外侧后襟翼-拆卸/安装,1764
27-51-22,OUTBOARD AFT FLAP - INSPECTION/CHECK,外侧后襟翼-检查/校验,1765
27-51-23,OUTBOARD FLAP CARRIAGES - REMOVAL/INSTALLATION,外襟翼车架-拆卸/安装,1766
27-51-23,OUTBOARD FLAP CARRIAGES -INSPECTION/CHECK,外襟翼车架-检查/校验,1767
27-51-24,OUTBOARD AFT FLAP ACTUATING MECHANISM - REMOVAL/INSTALLATION,外侧后襟翼作动机构-拆卸/安装,1768
27-51-25,OUTBOARD FLAP TRACKS - REMOVAL/INSTALLATION,外襟翼导轨-拆卸/安装,1769
27-51-25,OUTBOARD FLAP TRACKS - INSPECTION/CHECK,外襟翼导轨-检验/检查,1770
27-51-26,OUTBOARD AFT FLAP TRACKS -REMOVAL/INSTALLATION,外侧后襟翼导轨-拆卸/安装,1771
27-51-28,OUTBOARD FLAP SUPPORT FAIRINGS -EMOVAL/INSTALLATION,外襟翼支架整流罩-拆卸/安装,1772
27-51-28,OUTBOARD FLAP SUPPORT FAIRINGS -ADJUSTMENT/TEST,外襟翼支架整流罩-调整/测试,1773
27-51-31,INBOARD FLAP TRANSMISSIONS -REMOVAL/INSTALLATION,内襟翼传动装置-拆卸/安装,1774
27-51-32,INBOARD FLAP BALLSCREWS AND GIMBALS - REMOVAL/INSTALLATION,襟翼滚珠丝杠和万向接头-拆卸/安装,1775
27-51-32,INBOARD FLAP BALLSCREWS AND GIMBALS - INSPECTION/CHECK,内襟翼滚珠丝杠和万向接头-检查/校验,1776
27-51-41,OUTBOARD FLAP TRANSMISSIONS -REMOVAL/INSTALLATION,外襟翼传动装置-拆卸/安装,1777
27-51-42,OUTBOARD FLAP BALLSCREWS AND GIMBALS - REMOVAL/INSTALLATION,外襟翼滚珠丝杠和万向接头-拆卸/安装,1778
27-51-42,OUTBOARD FLAP BALLSCREWS AND GIMBALS - INSPECTION/CHECK,外襟翼滚珠丝杠和万向接头-检查/校验,1779
27-51-51,FLAP POWER DRIVE UNIT (PDU) -REMOVAL/INSTALLATION,襟翼动力驱动组件(PDU)-拆卸/安装,1780
27-51-51,FLAP POWER DRIVE UNIT - ADJUSTMENT/TEST,襟翼动力驱动组件-调整/测试,1781
27-51-52,FLAP HYDRAULIC MOTOR - REMOVAL/INSTALLATION,襟翼液压马达-拆卸/安装,1782
27-51-53,FLAP ELECTRIC MOTOR - REMOVAL/INSTALLATION,襟翼电动马达-拆卸/安装,1783
27-51-55,TEE ANGLE GEARBOX - REMOVAL/INSTALLATION,T 形角齿轮箱-拆卸/安装,1784
27-51-56,MLG BEAM ANGLE GEARBOX - REMOVAL/INSTALLATION,主起落架梁角齿轮箱-拆卸/安装,1785
27-51-57,SEAL RIB ANGLE GEARBOX - REMOVAL/INSTALLATION,密封肋角齿轮箱-拆卸/安装,1786
27-51-58,FLAP TORQUE TUBES - REMOVAL/INSTALLATION,襟翼扭力管-拆卸/安装,1787
27-51-59,FLAP TORQUE TUBE SUPPORT - REMOVAL/INSTALLATION,襟翼扭力管支架-拆卸/安装,1788
27-51-61,FLAP CONTROL UNIT - REMOVAL/INSTALLATION,襟翼控制组件-拆卸/安装,1789
27-51-62,FLAP CONTROL QUADRANT - REMOVAL/INSTALLATION,襟翼控制扇形轮-拆卸/安装,1790
27-51-63,FLAP LIMIT SWITCHES - REMOVAL/INSTALLATION,襟翼限位电门-拆卸/安装,1791
27-51-63,FLAP LIMIT SWITCHES - ADJUSTMENT/TEST,襟翼限位电门-调节/测试,1792
27-51-65,TRAILING EDGE FLAP CONTROL VALVE -REMOVAL/INSTALLATION,后缘襟翼控制活门-拆卸/安装,1793
27-51-65,TRAILING EDGE FLAP CONTROL VALVE -ADJUSTMENT/TEST,后缘襟翼控制活门-调节/测试,1794
27-51-65,TRAILING EDGE FLAP CONTROL VALVE -REPAIRS,后缘襟翼控制活门-修理,1795
27-58-01,FLAP POSITION TRANSMITTER - REMOVAL/INSTALLATION,襟翼位置传感器-拆卸/安装,1796
27-58-01,FLAP POSITION TRANSMITTER -ADJUSTMENT/TEST,襟翼位置传感器-调整/测试,1797
27-58-02,FLAP POSITION INDICATOR - REMOVAL/INSTALLATION,襟翼位置指示器-拆卸/安装,1798
27-59-00,FLAP SKEW DETECTION SYSTEM -ADJUSTMENT/TEST,襟翼偏斜探测系统-调整/测试,1799
27-59-01,FLAP SKEW SENSORS - MAINTENANCE PRACTICES,襟翼偏斜传感器-维护实施,1800
27-59-02,FLAP SKEW MECHANISM - MAINTENANCE PRACTICES,襟翼偏斜机构-维护实施,1801
27-61-00,SPOILER CONTROL SYSTEM -MAINTENANCE PRACTICES,扰流板操纵系统-维护实施,1802
27-61-00,SPOILER CONTROL SYSTEM -ADJUSTMENT/TEST,扰流板控制系统-调整/测试,1803
27-61-00,SPOILER CONTROL SYSTEM - INSPECTION/CHECK,扰流板控制系统-检验/检查,1804
27-61-04,SPOILER POSITION SENSOR - REMOVAL/INSTALLATION,扰流板位置传感器-拆卸/安装,1805
27-61-11,FLIGHT SPOILER - REMOVAL/INSTALLATION,飞行扰流板-拆卸/安装,1806
27-61-12,SPOILER SHUTOFF VALVE - REMOVAL/INSTALLATION,扰流板关断活门-拆卸/安装,1807
27-61-12,SPOILER SHUTOFF VALVE - ADJUSTMENT/TEST,扰流板关断活门-调节/测试,1808
27-61-15,FLIGHT SPOILER HINGE LINK - REMOVAL/INSTALLATION,飞行扰流板铰链连杆-拆卸/安装,1809
27-61-21,SPOILER MIXER - REMOVAL/INSTALLATION,扰流板混合器-拆卸/安装,1810
12-16-03-600-801,Apply Antistatic Solution to the Passenger Compartment Windows,将防静电溶剂涂到客舱窗,1811
12-17-01-610-801,Waste Tank Servicing,废水箱勤务,1812
12-33-01-600-802,Cold Weather Maintenance Procedure,冷天维护程序,1813
12-40-04-100-801,Bird Strike Cleaning,鸟击清洗工作,1814
21-00-01,AIR CONDITIONING SYSTEM OIL CONTAMINATION REMOVAL -MAINTENANCE PRACTICES,清除空调系统油污染-维护实施,1815
21-00-01-100-801,Oil Contamination Removal from Air Conditioning and Pneumatic Systems,清除空调和气动系统的滑油污染,1816
21-00-05-780-801,Airplane Dispatch with Single Pack Operation - Confidence Check,飞机快速处理带有单组件操作-置信度检查,1817
21-20-02,AIR CONDITIONING SYSTEM DUCTS -REPAIRS,空调系统管道-修理,1818
21-21-01,GROUND CONDITIONED AIR CONNECTION DUCT AND CHECK VALVE DUCT -REMOVAL/INSTALLATION,地面调节空气接头管道和单向活门管道-拆卸/安装,1819
21-21-02,MIX CHAMBER - REMOVAL/INSTALLATION,混合室-拆卸/安装,1820
21-22-01,WINDSHIELD AND FOOT AIR OUTLET VALVE - REMOVAL/INSTALLATION,风挡和底部出气口活门-拆卸/安装,1821
21-22-02,AIR OUTLET VALVE CONTROL CABLES -REMOVAL/INSTALLATION,空气出口活门控制钢索-拆卸/安装,1822
21-22-02-820-801,Air Outlet Valve Control CablesAdjustment and Test,排气活门控制钢索调节和测试,1823
27-61-31,SPOILER RATIO CHANGER - REMOVAL/INSTALLATION,扰流板比率变换器-拆卸/安装,1824
27-61-31,SPOILER RATIO CHANGER INPUT ROD -INSPECTION/CHECK,扰流板比率变换器输入杆-检查/检验,1825
27-61-41,SPOILER CONTROL QUADRANT -REMOVAL/INSTALLATION,扰流板控制扇形轮-拆卸/安装,1826
27-61-41,SPOILER CONTROL QUADRANT -INSPECTION/CHECK,扰流板控制扇形件-检查/效验,1827
27-61-41,SPOILER CONTROL QUADRANT - REPAIRS,扰流板控制扇形轮-修理,1828
27-61-51,FLIGHT SPOILER ACTUATOR - REMOVAL/INSTALLATION,飞行扰流板作动筒-拆卸/安装,1829
27-61-51,FLIGHT SPOILER ACTUATOR - INSPECTION/CHECK,飞行扰流板作动筒-检验/检查,1830
27-61-61,FLIGHT SPOILER ACTUATOR QUADRANT -REMOVAL/INSTALLATION,飞行扰流板作动筒扇形件-拆卸/安装,1831
27-62-00,SPEED BRAKE CONTROL SYSTEM -MAINTENANCE PRACTICES,减速板操纵系统-维护实施,1832
27-62-00,SPEED BRAKE CONTROL SYSTEM -ADJUSTMENT/TEST,减速板控制系统-调节/测试,1833
27-62-00,SPEED BRAKE CONTROL SYSTEM -INSPECTION/CHECK,减速板操纵系统-检验/检查,1834
27-62-12,INBOARD GROUND SPOILER - REMOVAL/INSTALLATION,内侧地面扰流板-拆卸/安装,1835
27-62-15,GROUND SPOILER HINGE LINK - REMOVAL/INSTALLATION,地面扰流板铰链连杆-拆卸/安装,1836
27-62-21,SPEED BRAKE FORWARD DRUM AND LEVER BRAKE - REMOVAL/INSTALLATION,减速板前鼓轮和刹车连杆-拆卸/安装,1837
27-62-22,Speed Brake Lever Removal/Installation,减速板操纵手柄拆卸/安装,1838
27-62-31,AUTO SPEED BRAKE ACTUATOR -REMOVAL/INSTALLATION,自动减速板作动筒-拆卸/安装,1839
27-62-32,SPEED BRAKE REFUSED TAKEOFF (RTO) SWITCH - REMOVAL/INSTALLATION,减速板中断起飞(RTO)电门-拆卸/安装,1840
27-62-33,AUTOSTOW ACTUATOR - REMOVAL/INSTALLATION,自动加载作动筒-拆卸/安装,1841
27-62-33,SPEED BRAKE AUTOSTOW ACTUATOR -ADJUSTMENT/TEST,减速板自动加载作动筒-调节/测试,1842
27-62-34,SPEED BRAKE ARMED SWITCH AND SPEED BRAKE HANDLE POSITION SWITCH -REMOVAL/INSTALLATION,减速板待命电门和减速板手柄位置电门拆卸/安装,1843
27-62-35,AUTO SPEED BRAKE MODULE - REMOVAL/INSTALLATION,自动减速板组件-拆卸/安装,1844
27-62-37,SPEED BRAKE LEVER POSITION SENSOR -REMOVAL/INSTALLATION,减速板控制手柄位置传感器-拆卸/安装,1845
27-62-41,GROUND SPOILER CONTROL VALVE -REMOVAL/INSTALLATION,地面扰流板控制活门-拆卸/安装,1846
27-62-51,GROUND SPOILER INTERLOCK VALVE CABLE - REMOVAL/INSTALLATION,地面扰流板互锁活门钢索-拆卸/安装,1847
27-62-61,GROUND SPOILER INTERLOCK VALVE -REMOVAL/INSTALLATION,地面扰流板互锁活门-拆卸/安装,1848
27-62-61,GROUND SPOILER INTERLOCK VALVE -ADJUSTMENT/TEST,地面扰流板互锁活门-调节/测试,1849
27-62-71,INBOARD GROUND SPOILER ACTUATOR -REMOVAL/INSTALLATION,内侧地面扰流板作动筒-拆卸/安装,1850
27-62-91,OUTBOARD GROUND SPOILER - REMOVAL/INSTALLATION,外侧地面扰流板-拆卸/安装,1851
27-62-94,OUTBOARD GROUND SPOILER ACTUATOR - REMOVAL/INSTALLATION,外侧地面扰流板作动筒-拆卸/安装,1852
27-62-94,OUTBOARD GROUND SPOILER ACTUATOR - INSPECTION/CHECK,外侧地面扰流板作动筒-检查/校验,1853
27-81-00,LEADING EDGE FLAP AND SLAT CONTROL SYSTEM - MAINTENANCE PRACTICES,前缘襟翼和缝翼操纵系统-维护实施,1854
27-81-00,LEADING EDGE FLAP AND SLAT -ADJUSTMENT/TEST,前缘襟翼和缝翼-调整/测试,1855
27-81-00,LEADING EDGE FLAP AND SLAT CONTROL SYSTEM - INSPECTION/CHECK,前缘襟翼和缝翼操纵系统-检查/校验,1856
27-81-11,LEADING EDGE FLAPS - REMOVAL/INSTALLATION,前缘襟翼-拆卸/安装,1857
27-81-11,LEADING EDGE FLAP - INSPECTION/CHECK,前缘襟翼-检查/校验,1858
27-81-21,LEADING EDGE SLAT - REMOVAL/INSTALLATION,前缘缝翼-拆卸/安装,1859
27-81-31,LEADING EDGE SLAT - REMOVAL/INSTALLATION,前缘襟翼作动筒-拆卸/安装,1860
27-81-31,LEADING EDGE FLAP ACTUATOR -INSPECTION/CHECK,前缘襟翼作动筒-检查/校验,1861
27-81-41,LEADING EDGE SLAT ACTUATOR -REMOVAL/INSTALLATION,前缘缝翼作动筒-拆卸/安装,1862
27-81-41,LEADING EDGE SLAT ACTUATOR -INSPECTION/CHECK,前缘缝翼作动筒-检验/检查,1863
27-81-52,LEADING EDGE UNCOMMANDED MOTION (UCM) VALVE AND LEADING EDGE CRUISE DEPRESSURIZATION VALVE -REMOVAL/INSTALLATION,前缘非指令动作(UCM)活门和前缘巡航释压活门-拆卸/安装,1864
27-81-61,LEADING EDGE FLAP AND SLAT HYDRAULIC FUSE - REMOVAL/INSTALLATION,前缘襟翼和缝翼液压熔断器-拆卸/安装,1865
27-81-71,LEADING EDGE FLAP FLOW LIMITING VALVE - REMOVAL/INSTALLATION,前缘襟翼流量限制活门-拆卸/安装,1866
27-81-81,LEADING EDGE FLAP AND SLAT CONTROL VALVE - REMOVAL/INSTALLATION,前缘襟翼和缝翼控制活门-拆卸/安装,1867
27-81-81,LEADING EDGE FLAP AND SLAT CONTROL VALVE - ADJUSTMENT/TEST,前缘襟翼和缝翼控制活门-调整/测试,1868
27-81-91,LEADING EDGE STANDBY SHUTOFF VALVE - MAINTENANCE PRACTICES,前缘备用关断活门-维护实施,1869
27-83-00,LEADING EDGE AUTOSLAT SYSTEM -ADJUSTMENT/TEST,前缘自动缝翼系统-调整/测试,1870
27-83-21,AUTOSLAT CONTROL VALVE - REMOVAL/INSTALLATION,自动缝翼控制活门-拆卸/安装,1871
27-88-00-710-801,Operational Test - Leading Edge Flap and Slat Position Indicating System,前缘襟翼和缝翼位置指示系统-调整/测试,1872
27-88-11,LEADING EDGE FLAP AND SLAT PROXIMITY SENSOR - REMOVAL/INSTALLATION,前缘襟翼和缝翼接近传感器-拆卸/安装,1873
27-88-11-700-801,Leading Edge Flap and Slat Proximity Sensor Test,前缘襟翼和缝翼接近传感器测试,1874
28-10-00,STORAGE - MAINTENANCE PRACTICES,储藏-维护实施,1875
28-11-00,FUEL TANKS - MAINTENANCE PRACTICES,油箱-维护实施,1876
28-11-00,FUEL TANKS - INSPECTION/CHECK,油箱-检验/检查,1877
28-11-00,FUEL TANKS - CLEANING/PAINTING,油箱-清洗/油漆,1878
28-11-00,FUEL TANKS - REPAIRS,油箱-修理,1879
2028/11/11,WING FUEL TANK ACCESS PANELS -REMOVAL/INSTALLATION,机翼燃油箱维护盖板-拆卸/安装,1880
2028/11/11,WING FUEL TANK ACCESS DOORS -REPAIRS,机翼油箱检查口盖-修理,1881
2028/11/21,SURGE TANK FUEL SUMP DRAIN VALVE -REMOVAL/INSTALLATION,通气油箱油槽放油活门-拆卸/安装,1882
28-11-31,CENTER TANK ACCESS DOOR - REMOVAL/INSTALLATION,中央油箱检查口盖-拆卸/安装,1883
28-11-41,CENTER TANK SUMP DRAIN VALVE -REMOVAL/INSTALLATION,中央油箱油槽排放活门-拆卸/安装,1884
28-11-61,MAIN TANK FUEL SUMP DRAIN VALVE -MAINTENANCE PRACTICES,主油箱油槽放油活门-维护实施,1885
28-13-11,FUEL VENT FLOAT VALVE - REMOVAL/INSTALLATION,燃油通气浮子活门-拆卸/安装,1886
28-13-31,AIR VENT SCOOP FLAME ARRESTOR -REMOVAL/INSTALLATION,通风斗火焰清除器-拆卸/安装,1887
28-13-31,AIR VENT SCOOP FLAME ARRESTOR -INSPECTION/CHECK,通气口火焰清除器-检验/检查,1888
28-13-31,AIR VENT SCOOP FLAME ARRESTOR -CLEANING/PAINTING,通气口火焰清除器-清洗/油漆,1889
28-13-41,SURGE TANK PRESSURE RELIEF VALVE -REMOVAL/INSTALLATION,通气油箱释压活门-拆卸/安装,1890
28-13-41,SURGE TANK FLAME ARRESTOR PRESSURE RELIEF VALVE - INSPECTION/CHECK,通气油箱灭火器释压活门-检验/检查,1891
28-21-00-700-801,Pressure Fueling System - Test,压力加油系统-测试,1892
28-21-00,PRESSURE FUELING SYSTEM -INSPECTION/CHECK,压力加油系统-检验/检查,1893
28-21-11,FUELING RECEPTACLE - REMOVAL/INSTALLATION,加油容器-拆卸/安装,1894
28-21-11,FUELING RECEPTACLE - INSPECTION/CHECK,加油容器-检验/检查,1895
28-21-21,REFUELING MANIFOLD - REMOVAL/INSTALLATION,加油总管-拆卸/安装,1896
28-21-32,FUELING CHECK VALVE - REMOVAL/INSTALLATION,加油单向活门-拆卸/安装,1897
28-21-41,FUELING BODY OR DEFUEL PORT ASSEMBLY - REMOVAL/INSTALLATION,加油机体或抽油孔组件-拆卸/安装,1898
28-21-51,FUELING SHUTOFF VALVE - REMOVAL/INSTALLATION,加油关断活门-拆卸/安装,1899
28-21-51,FUELING SHUTOFF VALVE - INSPECTION/CHECK,加油关断活门-检验/检查,1900
28-21-71,FUELING FLOAT SWITCH - REMOVAL/INSTALLATION,加油浮子电门-拆卸/安装,1901
28-21-71,FUELING FLOAT SWITCH - INSPECTION/CHECK,加油浮子电门-检验/检查,1902
28-21-81,FUELING POWER CONTROL SWITCH -MAINTENANCE PRACTICES,加油电源控制电门-维护实施,1903
28-22-00,ENGINE FUEL FEED SYSTEM -ADJUSTMENT/TEST,发动机供油系统-调节/测试,1904
28-22-00-730-802,Crossfeed Valve - Functional Test,交输活门-功能测试,1905
28-22-00-720-804,Engine Fuel Spar Valve Installation -Test,发动机燃油梁活门安装-测试,1906
28-22-00-720-802,Fuel Scavenge System - Operational Test,燃油回油系统-操作测试,1907
28-22-00-720-803,Fuel Boost Pump Output Pressure Test,燃油增压泵输出压力测试,1908
28-22-00,ENGINE FUEL FEED SYSTEM - INSPECTION/CHECK,发动机供油系统-检查/检查,1909
28-22-11,SPAR VALVE - MAINTENANCE PRACTICES,梁活门-维护实施,1910
28-22-11,SPAR VALVE - REMOVAL/INSTALLATION,梁活门-拆卸/安装,1911
28-22-11,SPAR VALVE - INSPECTION/CHECK,梁活门-检验/检查,1912
28-22-13,WATER SCAVENGE JET PUMP - REMOVAL/INSTALLATION,回油喷射泵-拆卸/安装,1913
28-22-13,WATER SCAVENGE JET PUMP -INSPECTION/CHECK,回油喷射泵-检验/检查,1914
28-22-14,EMERGENCY FUEL SHUTOFF BATTERY -REMOVAL/INSTALLATION,应急燃油切断电瓶-拆卸/安装,1915
28-22-15,FUEL FEED MANIFOLD AND COUPLINGS -REMOVAL/INSTALLATION,供油总管和联轴器-拆卸/安装,1916
28-22-15,FUEL FEED MANIFOLD COUPLINGS -INSPECTION/CHECK,供油总管联轴器-检查/检查,1917
28-22-16,FUEL SCAVENGE FLOAT-OPERATED SHUTOFF VALVE - REMOVAL/INSTALLATION,燃油回油浮动操纵切断活门-拆卸/安装,1918
28-22-17,FUEL SCAVENGE JET PUMP - REMOVAL/INSTALLATION,燃油回油引射泵-拆卸/安装,1919
28-22-18,GROUND FAULT INTERRUPTER (GFI)RELAY - REMOVAL/INSTALLATION,接地故障断路器(GFI)继电器-拆卸/安装,1920
28-22-21,ENGINE FUEL CROSSFEED VALVE -REMOVAL/INSTALLATION,发动机燃油交输活门-拆卸/安装,1921
28-22-21,ENGINE FUEL CROSSFEED VALVE -INSPECTION/CHECK,发动机燃油交输活门-检验/检查,1922
28-22-41,FUEL BOOST PUMP - REMOVAL/INSTALLATION,燃油增压泵-拆卸/安装,1923
28-22-41,FUEL BOOST PUMP - ADJUSTMENT/TEST,燃油增压泵-调节/测试,1924
28-22-43,FUEL SYSTEM MODULE P5-2 - REMOVAL/INSTALLATION,P5-2 燃油系统组件-拆卸/安装,1925
28-22-51,BOOST PUMP REMOVAL CHECK VALVE -REMOVAL/INSTALLATION,增压泵移动单向活门-拆卸/安装,1926
28-22-61,MAIN TANK FUEL BOOST PUMP BYPASS VALVE - REMOVAL/INSTALLATION,主油箱燃油增压泵旁通活门-拆卸/安装,1927
28-22-71,BOOST PUMP DISCHARGE CHECK VALVE -REMOVAL/INSTALLATION,增压泵排放单向活门-拆卸/安装,1928
28-25-00-710-801,Operational Test - APU Fuel Feed System,操作测试-APU 供油系统,1929
28-25-02,APU FUEL SHUTOFF VALVE - REMOVAL/INSTALLATION,APU 燃油关断活门-拆卸/安装,1930
28-25-02-710-801,APU Fueling Shutoff Valve Actuator -Bonding Resistance Check,APU 关断活门操作测试,1931
28-25-02,APU FUEL SHUTOFF VALVE - INSPECTION/CHECK,APU 燃油关断活门-检验/检查,1932
28-25-04,APU FUEL FEED LINE - REMOVAL/INSTALLATION,APU 供油管-拆卸/安装,1933
28-25-04-790-801,APU Fuel Line Leak Test (with air),APU 燃油管道渗漏测试(通过空气),1934
28-25-05,APU FUEL FEED LINE SHROUD - REMOVAL/INSTALLATION,APU 供油管防护套管-拆卸/安装,1935
28-25-06,APU CHECK VALVE - REMOVAL/INSTALLATION,APU 单向活门-拆卸/安装,1936
28-25-07,APU FUEL FEED LINE SHROUD DRAIN MAST - REMOVAL/INSTALLATION,APU 供油管防护罩排放杆拆卸/安装,1937
28-26-00,DEFUELING - MAINTENANCE PRACTICES,抽油-维护实施,1938
28-26-11,DEFUELING VALVE - REMOVAL/INSTALLATION,放油活门-拆卸/安装,1939
28-41-00,FUEL QUANTITY INDICATING SYSTEM (FQIS) - ADJUSTMENT/TEST,油量指示系统(FQIS)-调节/测试,1940
28-41-21,TANK AND COMPENSATOR UNITS -REMOVAL/INSTALLATION,油箱和补偿器组件-拆卸/安装,1941
28-41-21,TANK AND COMPENSATOR UNITS -ADJUSTMENT/TEST,油箱和补偿器组件-调节/测试,1942
28-41-21,TANK AND COMPENSATOR UNITS -CLEANING/PAINTING,油箱和补偿器组件-清洗/油漆,1943
28-41-41,TANK AND COMPENSATOR UNIT BUSSING PLUG - REMOVAL/INSTALLATION,油箱和补偿器组件连接插头-拆卸/安装,1944
28-41-42,FQIS SPAR PENETRATION CONNECTOR -REMOVAL/INSTALLATION,FQIS 梁渗透插头-拆卸/安装,1945
28-41-42,FQIS SPAR PENETRATION CONNECTOR -ADJUSTMENT/TEST,FQIS 梁穿透接头-调节/测试,1946
28-41-44,FUEL TANK BULKHEAD (SPAR) RECEPTACLE WIRE HARNESS -REMOVAL/INSTALLATION,油箱隔板(梁)插座电缆-拆卸/安装,1947
28-41-44,FUEL TANK BULKHEAD (SPAR) RECEPTACLE WIRE HARNESS -INSPECTION/CHECK,油箱隔板(梁)插座电缆-检验/检查,1948
28-41-61,REFUEL QUANTITY INDICATOR - REMOVAL/INSTALLATION,加油油量指示器-拆卸/安装,1949
